"Notes"	"2013 CBSA"	"2013 CBSA Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"El Paso, TX"	"21340"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	834549	Suppressed
	"El Paso, TX"	"21340"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	837433	Suppressed
	"El Paso, TX"	"21340"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	837208	Suppressed
	"El Paso, TX"	"21340"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	841971	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	281294	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	280843	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	280647	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	280379	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	280153	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	277864	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	277211	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	278389	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	278573	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	278686	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	279838	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	280566	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	281197	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	281541	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	280613	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	279251	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	278052	Suppressed
	"Erie, PA"	"21500"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	276207	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	321778	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	322959	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	324855	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	327506	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	330845	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	332327	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	335831	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	10	339926	2.941816748 (Unreliable)
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	344844	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	348176	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	13	350850	3.705287160 (Unreliable)
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	351715	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	353641	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	354993	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	355812	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	14	358442	3.905792290 (Unreliable)
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	362600	Suppressed
	"Eugene, OR"	"21660"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	369519	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	295610	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	296195	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	297027	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	298383	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	300628	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	302310	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	303844	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	305549	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	307468	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	308614	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	310170	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	311552	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	312666	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	313561	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	314590	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	315227	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	315713	Suppressed
	"Evansville, IN-KY"	"21780"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	315948	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	334441	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	336609	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	339038	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	341482	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	339823	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	345748	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	343493	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	348725	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	350780	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	355712	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	362658	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	366383	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	373288	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	373867	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	377785	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	378009	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	378422	Suppressed
	"Fayetteville, NC"	"22180"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	380389	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	338827	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	347045	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	358350	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	367634	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	379457	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	392694	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	407987	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	424016	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	436539	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	446592	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	455143	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	463204	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	475177	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	484290	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	493045	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	502392	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	513449	Suppressed
	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	525032	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	434409	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	436141	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	10	438584	2.280064936 (Unreliable)
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	440062	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	11	441689	2.490440106 (Unreliable)
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	442534	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	442508	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	441164	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	438109	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	433082	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	427989	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	425790	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	421773	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	418029	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	415553	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	412813	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	410442	Suppressed
	"Flint, MI"	"22420"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	408615	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	246884	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	251494	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	260541	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	265372	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	268448	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	271510	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	275116	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	280713	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	286112	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	291650	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	296696	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	299630	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	305267	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	310965	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	316605	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	324709	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	333869	Suppressed
	"Fort Collins, CO"	"22660"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	339993	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	252529	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	255399	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	258087	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	260117	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	261903	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	264035	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	266708	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	271075	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	274305	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	276322	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	278908	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	280467	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	281018	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	280830	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	280070	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	279967	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	280445	Suppressed
	"Fort Smith, AR-OK"	"22900"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	281227	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	386827	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	390156	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	393580	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	396147	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	398993	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	400583	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	403240	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	406783	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	410223	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	412062	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	414438	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	416257	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	419811	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	421749	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	424241	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	426613	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	429372	Suppressed
	"Fort Wayne, IN"	"23060"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	431802	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	14	789405	1.773487627 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	19	799407	2.376761775 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	813021	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	829762	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	13	847193	1.534479156 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	10	861035	1.161392975 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	16	872470	1.833873944 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	14	883862	1.583957677 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	16	895933	1.785847826 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	16	909630	1.758956938 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	17	921478	1.844862276 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	930450	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	15	940496	1.594903115 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	15	946844	1.584210282 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	953762	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	14	963151	1.453562318 (Unreliable)
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	972130	Suppressed
	"Fresno, CA"	"23420"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	18	979915	1.836894016 (Unreliable)
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	229909	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	232392	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	236001	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	239116	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	242033	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	245138	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	249557	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	255729	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	259295	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	261685	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	263486	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	264275	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	266709	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	268473	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	269548	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	272759	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	276583	Suppressed
	"Gainesville, FL"	"23540"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	280708	Suppressed
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	14	920648	1.520668051 (Unreliable)
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	11	930670	1.181944191 (Unreliable)
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	944552	Suppressed
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	952185	Suppressed
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	14	959259	1.459459854 (Unreliable)
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	965089	Suppressed
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	970713	Suppressed
	"Grand Rapids-Wyoming, MI"	"24340"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	976610	Suppressed
