"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Fine Particulate Matter (µg/m³)	Min Fine Particulate Matter	Max Fine Particulate Matter	Avg Fine Particulate Matter Standard Deviation
	"Kentucky"	"21"	"Dec, 2004"	"2004/12"	11.977778000	1.900000000	33.300000000	4.837244129
	"Kentucky"	"21"	"Jan, 2005"	"2005/01"	11.315293000	1.200000000	48.200000000	4.526417679
	"Kentucky"	"21"	"Feb, 2005"	"2005/02"	15.051295000	4.400000000	46.700000000	7.427779634
	"Kentucky"	"21"	"Mar, 2005"	"2005/03"	13.969262000	4.300000000	35.400000000	5.055516965
	"Kentucky"	"21"	"Apr, 2005"	"2005/04"	12.204009000	1.500000000	29.100000000	5.240233497
	"Kentucky"	"21"	"May, 2005"	"2005/05"	14.652599000	4.200000000	32.100000000	5.100074955
	"Kentucky"	"21"	"Jun, 2005"	"2005/06"	19.058955000	4.000000000	47.500000000	8.996466820
	"Kentucky"	"21"	"Jul, 2005"	"2005/07"	20.356129000	2.000000000	48.700000000	6.595664812
	"Kentucky"	"21"	"Aug, 2005"	"2005/08"	21.054694000	2.600000000	45.900000000	7.988514055
	"Kentucky"	"21"	"Sep, 2005"	"2005/09"	21.180377000	6.000000000	54.200000000	9.062708369
	"Kentucky"	"21"	"Oct, 2005"	"2005/10"	15.614559000	2.700000000	33.800000000	6.864203071
	"Kentucky"	"21"	"Nov, 2005"	"2005/11"	11.422650000	2.100000000	25.400000000	4.343611604
	"Kentucky"	"21"	"Dec, 2005"	"2005/12"	13.956239000	1.500000000	32.200000000	4.875057852
	"Kentucky"	"21"	"Jan, 2006"	"2006/01"	9.987367000	0.100000000	24.100000000	3.885838502
	"Kentucky"	"21"	"Feb, 2006"	"2006/02"	11.782819000	4.000000000	30.600000000	4.028199318
	"Kentucky"	"21"	"Mar, 2006"	"2006/03"	13.781496000	4.600000000	34.800000000	5.161745346
	"Kentucky"	"21"	"Apr, 2006"	"2006/04"	12.533358000	3.000000000	27.800000000	3.716460847
	"Kentucky"	"21"	"May, 2006"	"2006/05"	12.493093000	2.600000000	31.100000000	4.673392897
	"Kentucky"	"21"	"Jun, 2006"	"2006/06"	17.576066000	6.600000000	32.400000000	4.451940709
	"Kentucky"	"21"	"Jul, 2006"	"2006/07"	22.289293000	0.000000000	57.700000000	7.532728346
	"Kentucky"	"21"	"Aug, 2006"	"2006/08"	22.147262000	8.700000000	42.800000000	6.650781052
	"Kentucky"	"21"	"Sep, 2006"	"2006/09"	14.606031000	1.200000000	33.500000000	6.401044774
	"Kentucky"	"21"	"Oct, 2006"	"2006/10"	10.901041000	2.900000000	29.000000000	4.752019334
	"Kentucky"	"21"	"Nov, 2006"	"2006/11"	13.903850000	2.300000000	28.400000000	4.931498959
	"Kentucky"	"21"	"Dec, 2006"	"2006/12"	12.334537000	4.000000000	24.300000000	4.093732167
	"Kentucky"	"21"	"Jan, 2007"	"2007/01"	9.260476000	2.400000000	22.100000000	3.211869015
	"Kentucky"	"21"	"Feb, 2007"	"2007/02"	12.570741000	3.900000000	39.700000000	5.091784293
	"Kentucky"	"21"	"Mar, 2007"	"2007/03"	15.210451000	3.600000000	34.100000000	6.356628653
	"Kentucky"	"21"	"Apr, 2007"	"2007/04"	11.301438000	2.500000000	23.600000000	3.956002692
	"Kentucky"	"21"	"May, 2007"	"2007/05"	18.724617000	4.900000000	40.700000000	7.431670084
	"Kentucky"	"21"	"Jun, 2007"	"2007/06"	17.880552000	6.100000000	45.300000000	6.339237980
	"Kentucky"	"21"	"Jul, 2007"	"2007/07"	18.910061000	5.700000000	40.300000000	6.787799005
	"Kentucky"	"21"	"Aug, 2007"	"2007/08"	22.289459000	6.000000000	55.400000000	8.056116613
	"Kentucky"	"21"	"Sep, 2007"	"2007/09"	17.321371000	3.700000000	39.300000000	8.089767076
	"Kentucky"	"21"	"Oct, 2007"	"2007/10"	10.772685000	1.500000000	24.500000000	4.300768841
	"Kentucky"	"21"	"Nov, 2007"	"2007/11"	12.451809000	3.400000000	28.100000000	4.726296462
	"Kentucky"	"21"	"Dec, 2007"	"2007/12"	11.998374000	0.000000000	29.200000000	4.352532566
	"Kentucky"	"21"	"Jan, 2008"	"2008/01"	11.324046000	3.700000000	25.500000000	3.579910257
	"Kentucky"	"21"	"Feb, 2008"	"2008/02"	13.109356000	2.600000000	34.000000000	5.708082440
	"Kentucky"	"21"	"Mar, 2008"	"2008/03"	13.100144000	0.000000000	28.700000000	4.277504715
	"Kentucky"	"21"	"Apr, 2008"	"2008/04"	12.097184000	1.800000000	28.000000000	4.395522978
	"Kentucky"	"21"	"May, 2008"	"2008/05"	12.068021000	3.800000000	23.700000000	3.834277391
	"Kentucky"	"21"	"Jun, 2008"	"2008/06"	13.056066000	4.900000000	34.800000000	4.057093457
	"Kentucky"	"21"	"Jul, 2008"	"2008/07"	17.237849000	3.800000000	36.100000000	6.588985606
	"Kentucky"	"21"	"Aug, 2008"	"2008/08"	16.814635000	3.000000000	34.700000000	5.865144267
	"Kentucky"	"21"	"Sep, 2008"	"2008/09"	14.849076000	4.600000000	32.100000000	5.246813915
	"Kentucky"	"21"	"Oct, 2008"	"2008/10"	10.770918000	0.000000000	28.200000000	4.528133580
	"Kentucky"	"21"	"Nov, 2008"	"2008/11"	12.861911000	3.000000000	28.600000000	4.864909756
	"Kentucky"	"21"	"Dec, 2008"	"2008/12"	9.337041000	0.800000000	18.200000000	2.706148727
	"Kentucky"	"21"	"Jan, 2009"	"2009/01"	14.141935000	4.500000000	30.200000000	5.030771874
	"Kentucky"	"21"	"Feb, 2009"	"2009/02"	12.003700000	2.400000000	26.100000000	3.786836121
	"Kentucky"	"21"	"Mar, 2009"	"2009/03"	12.076758000	0.900000000	27.800000000	4.596786022
	"Kentucky"	"21"	"Apr, 2009"	"2009/04"	11.667619000	2.000000000	23.100000000	3.729624184
	"Kentucky"	"21"	"May, 2009"	"2009/05"	10.635892000	0.200000000	22.800000000	3.816495938
	"Kentucky"	"21"	"Jun, 2009"	"2009/06"	14.458892000	5.400000000	33.900000000	4.846475884
	"Kentucky"	"21"	"Jul, 2009"	"2009/07"	15.072801000	0.000000000	38.100000000	6.233450291
	"Kentucky"	"21"	"Aug, 2009"	"2009/08"	14.951603000	2.000000000	40.100000000	6.734621798
	"Kentucky"	"21"	"Sep, 2009"	"2009/09"	14.814403000	4.700000000	32.100000000	4.640835354
	"Kentucky"	"21"	"Oct, 2009"	"2009/10"	8.524780000	0.000000000	24.300000000	3.789862682
	"Kentucky"	"21"	"Nov, 2009"	"2009/11"	12.896720000	0.200000000	29.100000000	4.665775836
	"Kentucky"	"21"	"Dec, 2009"	"2009/12"	11.871182000	0.000000000	34.200000000	5.833493996
	"Kentucky"	"21"	"Jan, 2010"	"2010/01"	11.951001000	2.200000000	23.400000000	4.789560596
	"Kentucky"	"21"	"Feb, 2010"	"2010/02"	12.873802000	0.000000000	44.700000000	6.085485173
	"Kentucky"	"21"	"Mar, 2010"	"2010/03"	11.087517000	0.000000000	23.800000000	4.371871027
	"Kentucky"	"21"	"Apr, 2010"	"2010/04"	12.031307000	1.200000000	22.900000000	5.231801401
	"Kentucky"	"21"	"May, 2010"	"2010/05"	12.460006000	2.700000000	29.300000000	5.121478178
	"Kentucky"	"21"	"Jun, 2010"	"2010/06"	14.119726000	2.400000000	37.100000000	4.787575131
	"Kentucky"	"21"	"Jul, 2010"	"2010/07"	16.678344000	0.000000000	37.600000000	5.166445851
	"Kentucky"	"21"	"Aug, 2010"	"2010/08"	16.298347000	0.900000000	37.100000000	6.577879888
	"Kentucky"	"21"	"Sep, 2010"	"2010/09"	10.663952000	0.000000000	25.000000000	4.543069927
	"Kentucky"	"21"	"Oct, 2010"	"2010/10"	12.626577000	2.500000000	33.400000000	5.213639974
	"Kentucky"	"21"	"Nov, 2010"	"2010/11"	12.688739000	4.000000000	31.000000000	4.209046463
	"Kentucky"	"21"	"Dec, 2010"	"2010/12"	13.318657000	2.300000000	26.700000000	4.928576100
	"Kentucky"	"21"	"Jan, 2011"	"2011/01"	15.480359000	0.100000000	40.400000000	6.700579363
	"Kentucky"	"21"	"Feb, 2011"	"2011/02"	11.930227000	1.500000000	27.300000000	3.855716725
	"Kentucky"	"21"	"Mar, 2011"	"2011/03"	12.775834000	0.000000000	32.700000000	4.823921515
	"Kentucky"	"21"	"Apr, 2011"	"2011/04"	10.868412000	0.000000000	25.400000000	4.614615653
	"Kentucky"	"21"	"May, 2011"	"2011/05"	13.108657000	2.800000000	31.900000000	5.010395658
	"Kentucky"	"21"	"Jun, 2011"	"2011/06"	16.472739000	0.600000000	56.000000000	6.129857392
	"Kentucky"	"21"	"Jul, 2011"	"2011/07"	17.004678000	4.300000000	30.000000000	4.054824435
	"Kentucky"	"21"	"Aug, 2011"	"2011/08"	14.081382000	0.000000000	33.100000000	5.518806988
	"Kentucky"	"21"	"Sep, 2011"	"2011/09"	13.217003000	1.200000000	30.400000000	4.999141972
	"Kentucky"	"21"	"Oct, 2011"	"2011/10"	12.608159000	3.200000000	30.100000000	4.583376294
	"Kentucky"	"21"	"Nov, 2011"	"2011/11"	10.537806000	3.500000000	20.500000000	3.038592508
	"Kentucky"	"21"	"Dec, 2011"	"2011/12"	13.360623000	1.200000000	24.500000000	4.010634736
"Total"	"Kentucky"	"21"			14.097210000	0.000000000	57.700000000	6.243045909
	"Louisiana"	"22"	"Jan, 2003"	"2003/01"	11.518410000	1.900000000	27.200000000	4.537458981
	"Louisiana"	"22"	"Feb, 2003"	"2003/02"	10.320309000	0.800000000	27.400000000	3.792725397
	"Louisiana"	"22"	"Mar, 2003"	"2003/03"	11.328148000	0.200000000	28.800000000	4.112657400
	"Louisiana"	"22"	"Apr, 2003"	"2003/04"	12.400485000	1.300000000	25.600000000	3.867569990
	"Louisiana"	"22"	"May, 2003"	"2003/05"	15.706411000	2.300000000	48.100000000	4.823473466
	"Louisiana"	"22"	"Jun, 2003"	"2003/06"	10.546732000	0.100000000	25.700000000	4.407793929
	"Louisiana"	"22"	"Jul, 2003"	"2003/07"	11.800774000	0.000000000	22.500000000	3.830444385
	"Louisiana"	"22"	"Aug, 2003"	"2003/08"	13.289135000	0.000000000	30.500000000	5.285267968
	"Louisiana"	"22"	"Sep, 2003"	"2003/09"	13.740125000	1.600000000	33.900000000	5.839401577
	"Louisiana"	"22"	"Oct, 2003"	"2003/10"	14.843001000	4.000000000	38.200000000	5.923326887
	"Louisiana"	"22"	"Nov, 2003"	"2003/11"	10.416863000	2.100000000	26.900000000	4.194869323
	"Louisiana"	"22"	"Dec, 2003"	"2003/12"	10.391947000	0.000000000	33.800000000	4.317740609
	"Louisiana"	"22"	"Jan, 2004"	"2004/01"	11.730564000	1.900000000	30.100000000	5.061637265
	"Louisiana"	"22"	"Feb, 2004"	"2004/02"	10.968996000	3.000000000	22.100000000	3.397839544
	"Louisiana"	"22"	"Mar, 2004"	"2004/03"	10.939104000	2.300000000	36.300000000	5.133657217
	"Louisiana"	"22"	"Apr, 2004"	"2004/04"	11.584345000	3.700000000	22.600000000	3.204097320
	"Louisiana"	"22"	"May, 2004"	"2004/05"	10.019029000	1.600000000	33.400000000	4.060220657
	"Louisiana"	"22"	"Jun, 2004"	"2004/06"	9.455946000	0.000000000	27.900000000	3.682543655
	"Louisiana"	"22"	"Jul, 2004"	"2004/07"	14.286238000	0.000000000	39.800000000	6.206535702
	"Louisiana"	"22"	"Aug, 2004"	"2004/08"	14.745492000	3.800000000	34.400000000	5.764186867
	"Louisiana"	"22"	"Sep, 2004"	"2004/09"	16.136470000	1.100000000	60.500000000	6.481685741
	"Louisiana"	"22"	"Oct, 2004"	"2004/10"	12.617949000	0.500000000	46.400000000	6.598087692
	"Louisiana"	"22"	"Nov, 2004"	"2004/11"	9.178836000	1.000000000	30.600000000	3.839642001
	"Louisiana"	"22"	"Dec, 2004"	"2004/12"	9.809487000	0.400000000	23.800000000	3.621553465
	"Louisiana"	"22"	"Jan, 2005"	"2005/01"	10.045734000	1.100000000	21.400000000	3.195181412
	"Louisiana"	"22"	"Feb, 2005"	"2005/02"	11.257879000	0.400000000	23.600000000	3.862940564
	"Louisiana"	"22"	"Mar, 2005"	"2005/03"	9.893214000	0.000000000	24.700000000	3.265244922
	"Louisiana"	"22"	"Apr, 2005"	"2005/04"	10.814172000	3.000000000	22.600000000	3.755324131
	"Louisiana"	"22"	"May, 2005"	"2005/05"	13.578885000	0.000000000	30.000000000	4.460726564
	"Louisiana"	"22"	"Jun, 2005"	"2005/06"	15.914556000	0.600000000	44.600000000	8.652552570
	"Louisiana"	"22"	"Jul, 2005"	"2005/07"	12.506365000	2.200000000	31.000000000	4.635265600
	"Louisiana"	"22"	"Aug, 2005"	"2005/08"	14.734608000	3.400000000	30.200000000	4.784261965
	"Louisiana"	"22"	"Sep, 2005"	"2005/09"	18.111440000	2.200000000	37.800000000	5.956863954
	"Louisiana"	"22"	"Oct, 2005"	"2005/10"	15.756345000	4.300000000	34.700000000	5.413841526
	"Louisiana"	"22"	"Nov, 2005"	"2005/11"	11.625148000	2.900000000	27.900000000	4.011486859
	"Louisiana"	"22"	"Dec, 2005"	"2005/12"	11.529870000	3.600000000	32.600000000	4.032625849
	"Louisiana"	"22"	"Jan, 2006"	"2006/01"	9.578300000	3.000000000	27.600000000	3.816619982
	"Louisiana"	"22"	"Feb, 2006"	"2006/02"	9.231712000	1.200000000	31.400000000	3.515790060
	"Louisiana"	"22"	"Mar, 2006"	"2006/03"	12.964939000	3.400000000	32.300000000	3.823807201
	"Louisiana"	"22"	"Apr, 2006"	"2006/04"	11.801074000	3.800000000	21.600000000	2.867303739
	"Louisiana"	"22"	"May, 2006"	"2006/05"	12.018309000	3.000000000	31.400000000	4.363291736
	"Louisiana"	"22"	"Jun, 2006"	"2006/06"	17.224907000	3.700000000	33.800000000	5.784449866
	"Louisiana"	"22"	"Jul, 2006"	"2006/07"	13.923254000	3.000000000	29.600000000	4.859095156
	"Louisiana"	"22"	"Aug, 2006"	"2006/08"	13.262122000	4.200000000	33.400000000	5.193176705
	"Louisiana"	"22"	"Sep, 2006"	"2006/09"	13.229684000	0.000000000	33.000000000	5.921446735
	"Louisiana"	"22"	"Oct, 2006"	"2006/10"	12.592623000	2.300000000	43.900000000	5.750095833
	"Louisiana"	"22"	"Nov, 2006"	"2006/11"	11.331375000	1.400000000	24.700000000	3.703918226
	"Louisiana"	"22"	"Dec, 2006"	"2006/12"	10.243804000	2.100000000	25.400000000	4.126012833
	"Louisiana"	"22"	"Jan, 2007"	"2007/01"	8.058104000	1.500000000	17.900000000	2.801250987
	"Louisiana"	"22"	"Feb, 2007"	"2007/02"	11.254942000	3.900000000	26.900000000	3.773295380
	"Louisiana"	"22"	"Mar, 2007"	"2007/03"	10.775051000	0.000000000	24.100000000	4.065347467
	"Louisiana"	"22"	"Apr, 2007"	"2007/04"	10.630255000	1.800000000	26.100000000	3.956875265
	"Louisiana"	"22"	"May, 2007"	"2007/05"	13.951641000	0.000000000	28.400000000	5.096517518
	"Louisiana"	"22"	"Jun, 2007"	"2007/06"	13.476488000	2.900000000	28.600000000	4.279055636
	"Louisiana"	"22"	"Jul, 2007"	"2007/07"	11.118392000	1.200000000	25.500000000	4.469042345
	"Louisiana"	"22"	"Aug, 2007"	"2007/08"	14.068793000	0.000000000	31.200000000	5.235575226
	"Louisiana"	"22"	"Sep, 2007"	"2007/09"	13.169241000	0.000000000	29.100000000	4.665419859
	"Louisiana"	"22"	"Oct, 2007"	"2007/10"	9.696517000	0.300000000	25.100000000	3.279986299
	"Louisiana"	"22"	"Nov, 2007"	"2007/11"	12.841672000	3.200000000	30.200000000	5.242279503
	"Louisiana"	"22"	"Dec, 2007"	"2007/12"	9.753263000	0.700000000	27.100000000	3.423039095
	"Louisiana"	"22"	"Jan, 2008"	"2008/01"	7.555532000	1.700000000	23.800000000	2.705107894
	"Louisiana"	"22"	"Feb, 2008"	"2008/02"	8.913011000	0.400000000	17.900000000	2.974635539
	"Louisiana"	"22"	"Mar, 2008"	"2008/03"	10.551028000	3.600000000	18.000000000	2.701732049
	"Louisiana"	"22"	"Apr, 2008"	"2008/04"	10.420791000	1.000000000	23.200000000	3.258336705
	"Louisiana"	"22"	"May, 2008"	"2008/05"	11.952307000	4.000000000	26.600000000	3.460672031
	"Louisiana"	"22"	"Jun, 2008"	"2008/06"	10.248741000	0.200000000	24.300000000	3.930129090
	"Louisiana"	"22"	"Jul, 2008"	"2008/07"	13.882721000	0.400000000	32.900000000	5.393166522
	"Louisiana"	"22"	"Aug, 2008"	"2008/08"	12.631080000	2.000000000	30.900000000	4.460742773
	"Louisiana"	"22"	"Sep, 2008"	"2008/09"	13.146818000	1.900000000	30.400000000	4.601166100
	"Louisiana"	"22"	"Oct, 2008"	"2008/10"	11.355567000	3.600000000	30.200000000	4.601955548
	"Louisiana"	"22"	"Nov, 2008"	"2008/11"	11.325717000	2.700000000	27.800000000	4.225067550
	"Louisiana"	"22"	"Dec, 2008"	"2008/12"	7.452335000	1.200000000	16.700000000	2.274313989
	"Louisiana"	"22"	"Jan, 2009"	"2009/01"	11.215236000	0.700000000	25.500000000	3.968092083
	"Louisiana"	"22"	"Feb, 2009"	"2009/02"	10.487378000	1.000000000	24.800000000	4.051036398
	"Louisiana"	"22"	"Mar, 2009"	"2009/03"	10.296664000	0.500000000	21.300000000	3.638498515
	"Louisiana"	"22"	"Apr, 2009"	"2009/04"	9.941282000	2.900000000	20.400000000	2.684073790
	"Louisiana"	"22"	"May, 2009"	"2009/05"	9.358254000	0.700000000	19.800000000	3.326330590
	"Louisiana"	"22"	"Jun, 2009"	"2009/06"	13.347991000	2.000000000	29.200000000	4.704669344
	"Louisiana"	"22"	"Jul, 2009"	"2009/07"	13.149536000	3.400000000	29.200000000	4.214687590
	"Louisiana"	"22"	"Aug, 2009"	"2009/08"	11.729409000	1.700000000	27.100000000	3.700178299
	"Louisiana"	"22"	"Sep, 2009"	"2009/09"	10.963988000	0.000000000	22.900000000	4.352195899
	"Louisiana"	"22"	"Oct, 2009"	"2009/10"	7.569040000	0.200000000	16.100000000	2.685660553
	"Louisiana"	"22"	"Nov, 2009"	"2009/11"	12.369550000	1.100000000	28.000000000	4.609869162
	"Louisiana"	"22"	"Dec, 2009"	"2009/12"	8.824072000	0.000000000	31.900000000	4.486154602
	"Louisiana"	"22"	"Jan, 2010"	"2010/01"	10.480642000	1.500000000	28.700000000	4.125014926
	"Louisiana"	"22"	"Feb, 2010"	"2010/02"	9.787815000	1.100000000	21.000000000	3.235606587
	"Louisiana"	"22"	"Mar, 2010"	"2010/03"	10.734936000	2.800000000	23.900000000	4.105312870
	"Louisiana"	"22"	"Apr, 2010"	"2010/04"	12.370741000	2.100000000	26.900000000	4.035928650
	"Louisiana"	"22"	"May, 2010"	"2010/05"	12.480161000	4.400000000	30.800000000	3.881141181
	"Louisiana"	"22"	"Jun, 2010"	"2010/06"	12.663642000	3.200000000	22.800000000	3.626582980
	"Louisiana"	"22"	"Jul, 2010"	"2010/07"	12.181229000	2.200000000	27.400000000	3.971549131
	"Louisiana"	"22"	"Aug, 2010"	"2010/08"	10.946370000	0.000000000	23.800000000	4.026391674
	"Louisiana"	"22"	"Sep, 2010"	"2010/09"	11.203473000	1.800000000	25.000000000	3.371296426
	"Louisiana"	"22"	"Oct, 2010"	"2010/10"	11.226405000	1.400000000	25.400000000	4.165728981
	"Louisiana"	"22"	"Nov, 2010"	"2010/11"	11.031482000	1.600000000	22.200000000	3.501514718
	"Louisiana"	"22"	"Dec, 2010"	"2010/12"	12.434000000	1.800000000	26.200000000	4.246067852
	"Louisiana"	"22"	"Jan, 2011"	"2011/01"	11.782384000	2.000000000	26.400000000	4.559922207
	"Louisiana"	"22"	"Feb, 2011"	"2011/02"	10.847012000	2.000000000	26.100000000	3.699202393
	"Louisiana"	"22"	"Mar, 2011"	"2011/03"	10.645892000	0.900000000	20.300000000	3.352055437
	"Louisiana"	"22"	"Apr, 2011"	"2011/04"	9.249071000	0.000000000	25.100000000	3.661907764
	"Louisiana"	"22"	"May, 2011"	"2011/05"	10.828436000	2.100000000	28.600000000	4.100350623
	"Louisiana"	"22"	"Jun, 2011"	"2011/06"	13.781041000	2.000000000	30.500000000	5.260105388
	"Louisiana"	"22"	"Jul, 2011"	"2011/07"	11.512865000	2.100000000	24.300000000	3.891691301
	"Louisiana"	"22"	"Aug, 2011"	"2011/08"	12.639187000	3.200000000	25.100000000	3.791168316
	"Louisiana"	"22"	"Sep, 2011"	"2011/09"	10.465458000	0.000000000	25.900000000	4.302850887
	"Louisiana"	"22"	"Oct, 2011"	"2011/10"	9.726417000	0.400000000	25.300000000	3.727845877
	"Louisiana"	"22"	"Nov, 2011"	"2011/11"	7.891708000	0.000000000	17.200000000	2.843759128
	"Louisiana"	"22"	"Dec, 2011"	"2011/12"	10.497908000	1.800000000	24.400000000	4.347360049
"Total"	"Louisiana"	"22"			11.632958000	0.000000000	60.500000000	4.782313273
	"Maine"	"23"	"Jan, 2003"	"2003/01"	12.213298000	0.400000000	37.400000000	8.166356309
	"Maine"	"23"	"Feb, 2003"	"2003/02"	11.731259000	0.000000000	30.700000000	7.046793884
	"Maine"	"23"	"Mar, 2003"	"2003/03"	10.900340000	0.600000000	35.300000000	4.972949168
	"Maine"	"23"	"Apr, 2003"	"2003/04"	7.086179000	0.000000000	22.300000000	4.381942889
	"Maine"	"23"	"May, 2003"	"2003/05"	6.356798000	0.000000000	16.200000000	3.244357012
	"Maine"	"23"	"Jun, 2003"	"2003/06"	11.340202000	0.000000000	50.500000000	8.341691628
	"Maine"	"23"	"Jul, 2003"	"2003/07"	12.336481000	0.000000000	43.400000000	6.792194683
	"Maine"	"23"	"Aug, 2003"	"2003/08"	10.771937000	0.100000000	43.300000000	6.901611901
	"Maine"	"23"	"Sep, 2003"	"2003/09"	7.535127000	0.000000000	17.800000000	3.316864510
	"Maine"	"23"	"Oct, 2003"	"2003/10"	9.251107000	0.000000000	28.200000000	5.118818902
	"Maine"	"23"	"Nov, 2003"	"2003/11"	10.862533000	0.000000000	36.200000000	6.380530143
	"Maine"	"23"	"Dec, 2003"	"2003/12"	9.362734000	1.900000000	38.000000000	5.261819013
	"Maine"	"23"	"Jan, 2004"	"2004/01"	9.931112000	0.000000000	32.900000000	5.440729489
	"Maine"	"23"	"Feb, 2004"	"2004/02"	10.119141000	0.000000000	29.000000000	5.801581441
	"Maine"	"23"	"Mar, 2004"	"2004/03"	10.997207000	0.000000000	29.100000000	5.813103084
	"Maine"	"23"	"Apr, 2004"	"2004/04"	7.624875000	0.000000000	22.900000000	4.734989026
	"Maine"	"23"	"May, 2004"	"2004/05"	6.832319000	0.000000000	18.900000000	4.272770924
	"Maine"	"23"	"Jun, 2004"	"2004/06"	7.490568000	0.000000000	35.400000000	6.121989493
	"Maine"	"23"	"Jul, 2004"	"2004/07"	10.273763000	0.000000000	38.400000000	7.026402471
	"Maine"	"23"	"Aug, 2004"	"2004/08"	11.326518000	0.000000000	42.000000000	8.129076540
	"Maine"	"23"	"Sep, 2004"	"2004/09"	8.754044000	0.000000000	28.100000000	5.251323000
	"Maine"	"23"	"Oct, 2004"	"2004/10"	8.655911000	1.100000000	23.300000000	4.167222578
	"Maine"	"23"	"Nov, 2004"	"2004/11"	8.881229000	0.100000000	31.400000000	5.403902508
	"Maine"	"23"	"Dec, 2004"	"2004/12"	10.643771000	0.000000000	37.600000000	6.541315403
	"Maine"	"23"	"Jan, 2005"	"2005/01"	10.549123000	1.700000000	22.900000000	4.002240287
	"Maine"	"23"	"Feb, 2005"	"2005/02"	11.455981000	0.000000000	35.700000000	7.173356626
	"Maine"	"23"	"Mar, 2005"	"2005/03"	8.169492000	0.000000000	23.000000000	3.856808462
	"Maine"	"23"	"Apr, 2005"	"2005/04"	6.977796000	0.000000000	29.700000000	4.350380932
	"Maine"	"23"	"May, 2005"	"2005/05"	6.090116000	0.400000000	15.800000000	2.796515695
	"Maine"	"23"	"Jun, 2005"	"2005/06"	13.384395000	0.000000000	40.200000000	8.464074628
	"Maine"	"23"	"Jul, 2005"	"2005/07"	9.978024000	0.000000000	33.700000000	6.818184533
	"Maine"	"23"	"Aug, 2005"	"2005/08"	9.809687000	0.500000000	40.900000000	6.748166530
	"Maine"	"23"	"Sep, 2005"	"2005/09"	9.034523000	0.000000000	36.900000000	6.347724841
	"Maine"	"23"	"Oct, 2005"	"2005/10"	7.633533000	0.000000000	28.700000000	5.199517608
	"Maine"	"23"	"Nov, 2005"	"2005/11"	10.327643000	0.700000000	37.000000000	6.082189323
	"Maine"	"23"	"Dec, 2005"	"2005/12"	12.845474000	0.800000000	37.000000000	7.165385443
	"Maine"	"23"	"Jan, 2006"	"2006/01"	11.027309000	0.000000000	31.800000000	6.398361048
	"Maine"	"23"	"Feb, 2006"	"2006/02"	10.044121000	0.900000000	29.800000000	6.483100947
	"Maine"	"23"	"Mar, 2006"	"2006/03"	7.549315000	0.900000000	24.000000000	4.136053870
	"Maine"	"23"	"Apr, 2006"	"2006/04"	5.579800000	0.000000000	17.400000000	3.497104745
	"Maine"	"23"	"May, 2006"	"2006/05"	6.617415000	0.000000000	22.100000000	4.634187844
	"Maine"	"23"	"Jun, 2006"	"2006/06"	9.334484000	0.000000000	36.700000000	6.623078046
	"Maine"	"23"	"Jul, 2006"	"2006/07"	13.347090000	0.000000000	39.000000000	8.258763947
	"Maine"	"23"	"Aug, 2006"	"2006/08"	7.103559000	0.000000000	29.200000000	5.013447067
	"Maine"	"23"	"Sep, 2006"	"2006/09"	7.163582000	0.000000000	44.100000000	5.884569486
	"Maine"	"23"	"Oct, 2006"	"2006/10"	6.420025000	0.500000000	27.000000000	3.849726452
	"Maine"	"23"	"Nov, 2006"	"2006/11"	8.778766000	0.300000000	22.000000000	4.834876035
	"Maine"	"23"	"Dec, 2006"	"2006/12"	9.503187000	1.300000000	36.100000000	5.808036677
	"Maine"	"23"	"Jan, 2007"	"2007/01"	8.210296000	0.000000000	23.100000000	4.962249266
	"Maine"	"23"	"Feb, 2007"	"2007/02"	9.195670000	0.000000000	26.800000000	4.756654778
	"Maine"	"23"	"Mar, 2007"	"2007/03"	8.447083000	1.300000000	25.300000000	4.059666027
	"Maine"	"23"	"Apr, 2007"	"2007/04"	5.919424000	0.000000000	16.900000000	3.475894574
	"Maine"	"23"	"May, 2007"	"2007/05"	7.484056000	0.000000000	33.300000000	6.275695684
	"Maine"	"23"	"Jun, 2007"	"2007/06"	8.521915000	0.000000000	43.400000000	8.017566437
	"Maine"	"23"	"Jul, 2007"	"2007/07"	10.229400000	0.000000000	35.500000000	6.508982515
	"Maine"	"23"	"Aug, 2007"	"2007/08"	9.212679000	0.000000000	47.200000000	7.923702255
	"Maine"	"23"	"Sep, 2007"	"2007/09"	7.957519000	0.000000000	25.200000000	5.667062639
	"Maine"	"23"	"Oct, 2007"	"2007/10"	7.391072000	0.000000000	26.700000000	5.167269640
	"Maine"	"23"	"Nov, 2007"	"2007/11"	7.746933000	1.100000000	26.600000000	4.320053602
